Seq,r,c,Ref B,Ref G,Ref R,Target B,Target G,Target B,Perceptibility,Curr Tot Min SLM,Target Tot Min SLM,Hard Decoding Errors,Soft Decoding Errors,Loc Mag,Loc Mag Ratio,Mean Pilot Mag
0,5,10,53.041111111111114,150.43666666666667,193.29555555555555,12.699708201716067,36.01926372740104,46.281028070882904,8.311948793912805,100,95,0/1044,0/512,-,-,-
0,5,11,53.16,150.24,193.23444444444445,12.732630942009294,35.98477187222492,46.28259718576579,8.605936770952429,100,95,0/1044,0/512,-,-,-
0,5,12,51.86555555555555,150.56666666666666,193.55666666666667,12.44284351412778,36.121804764443446,46.43535172142877,8.692712393855988,100,95,0/1044,0/512,-,-,-
0,5,13,51.48555555555556,150.82222222222222,193.46,12.358580087649603,36.203329112751305,46.43809079959909,8.552105063125437,100,95,0/1044,0/512,-,-,-
0,5,14,50.53777777777778,150.59555555555556,193.09222222222223,12.178532875990339,36.29033576379005,46.53113136021962,8.745957021149879,100,95,0/1044,0/512,-,-,-
0,6,0,61.48777777777778,150.67444444444445,191.26,14.479467335022585,35.48161562190151,45.038917043075905,7.426793308038266,100,95,0/1044,0/512,-,-,-
0,6,1,61.38111111111111,151.22,191.13333333333333,14.44317084111944,35.582547384006546,44.97428177487403,7.717731862283339,100,95,0/1044,0/512,-,-,-
0,6,2,60.64666666666667,150.79666666666665,192.22222222222223,14.272789080069034,35.488991161550125,45.238219758380836,8.181723823051712,100,95,0/1044,0/512,-,-,-
0,6,3,60.46,151.07,192.20777777777778,14.226313008443325,35.54695842185797,45.22672856969871,8.271617625935628,100,95,0/1044,0/512,-,-,-
0,6,4,59.486666666666665,151.78555555555556,192.82555555555555,13.984816656034845,35.68351169133983,45.33167165262533,8.33410675077849,100,95,0/1044,0/512,-,-,-
0,6,5,59.223333333333336,151.43444444444444,194.16222222222223,13.898069924081486,35.53745423205924,45.56447584385928,8.349818841105286,100,95,0/1044,0/512,-,-,-
0,6,6,59.60666666666667,151.64,195.57888888888888,13.919069871607542,35.410263203174715,45.670666925217745,8.361015130294968,100,95,0/1044,0/512,-,-,-
0,6,7,58.105555555555554,152.70555555555555,196.20333333333335,13.562240488325557,35.64253793886649,45.79522157280796,8.453864426487417,100,95,0/1044,0/512,-,-,-
0,6,8,56.33888888888889,152.73444444444445,196.06555555555556,13.210764484058965,35.8143160781625,45.97491943777854,8.201424677332106,100,95,0/1044,0/512,-,-,-
0,6,9,55.55222222222222,151.9788888888889,195.49444444444444,13.094606628198376,35.82401722526556,46.08137614653606,8.660237443842487,100,95,0/1044,0/512,-,-,-
0,6,10,53.67888888888889,151.73666666666668,196.56222222222223,12.686010835314281,35.86014981480458,46.45383934988115,8.300388409559469,100,95,0/1044,0/512,-,-,-
0,6,11,53.361111111111114,151.83,196.13777777777779,12.631299903653419,35.940223590515956,46.42847650583063,8.712117797112489,100,95,0/1044,0/512,-,-,-
0,6,12,53.553333333333335,152.63,195.52666666666667,12.664774754590791,36.0953175176122,46.239907727797004,8.601143472681484,100,95,0/1044,0/512,-,-,-
0,6,13,50.63111111111111,153.37222222222223,195.77666666666667,12.03150621730841,36.445948049204844,46.52254573348676,8.349681709158085,100,95,0/1044,0/512,-,-,-
0,6,14,51.52333333333333,152.70555555555555,195.17333333333335,12.255106242106258,36.32185043203454,46.423043325859204,8.759593404415932,100,95,0/1044,0/512,-,-,-
0,7,2,62.58555555555556,153.35222222222222,195.21,14.461048068685765,35.433636999943246,45.105314931370984,8.386584026442012,100,95,0/1044,0/512,-,-,-
0,7,3,62.16,153.12444444444444,195.47666666666666,14.376239230696404,35.414312184697785,45.209448584605816,8.101614748044154,100,95,0/1044,0/512,-,-,-
0,7,4,61.51555555555556,153.19444444444446,196.89555555555555,14.198005101971953,35.35781290070051,45.44418199732753,8.258434867050756,100,95,0/1044,0/512,-,-,-
0,7,5,61.57111111111111,153.72555555555556,197.35333333333332,14.174858973841163,35.390591973289176,45.43454905286966,8.26255596931052,100,95,0/1044,0/512,-,-,-
0,7,6,61.455555555555556,154.72222222222223,198.22444444444446,14.088432601712775,35.46943120210638,45.44213619618085,8.22109584465851,100,95,0/1044,0/512,-,-,-
0,7,7,59.66888888888889,155.50666666666666,198.43,13.705194159760373,35.71792770890139,45.57687813133823,8.063510002684291,100,95,0/1044,0/512,-,-,-
0,7,8,58.282222222222224,155.1511111111111,197.98,13.458025451559935,35.826149425287355,45.71582512315271,8.15068573983229,100,95,0/1044,0/512,-,-,-
0,7,9,56.45777777777778,155.1511111111111,197.8,13.100567756223064,36.00155237361182,45.89787987016512,8.412212677855186,100,95,0/1044,0/512,-,-,-
0,7,10,55.785555555555554,154.8,199.21777777777777,12.932124623464372,35.88550605575032,46.182369320785305,8.414683132735322,100,95,0/1044,0/512,-,-,-
0,7,11,54.25222222222222,154.70888888888888,198.63222222222223,12.644861163359993,36.05884405480408,46.296294781835925,8.226887226410124,100,95,0/1044,0/512,-,-,-
0,7,12,53.965555555555554,155.54111111111112,198.70333333333335,12.559045044897914,36.19804893450811,46.24290602059398,8.353618924755072,100,95,0/1044,0/512,-,-,-
0,8,2,63.93,155.38111111111112,197.28666666666666,14.57845030378356,35.432751548255986,44.988798147960466,8.123658006570906,100,95,0/1044,0/512,-,-,-
0,8,3,64.37555555555555,155.30555555555554,198.78666666666666,14.614453256722275,35.25726127857979,45.12828546469793,8.06276874718017,100,95,0/1044,0/512,-,-,-
0,8,4,63.846666666666664,155.7722222222222,199.23111111111112,14.481158728263896,35.330932579947735,45.18790869178836,8.104296689620186,100,95,0/1044,0/512,-,-,-
0,8,5,64.26666666666667,156.39888888888888,199.9088888888889,14.516653148999913,35.32762068810648,45.15572616289361,8.175857578541024,100,95,0/1044,0/512,-,-,-
0,8,6,64.60111111111111,156.76555555555555,200.45777777777778,14.548956648632132,35.305511508210365,45.1455318431575,8.049708215695171,100,95,0/1044,0/512,-,-,-
0,8,7,62.28111111111111,157.27444444444444,200.71555555555557,14.078306595742431,35.55103319550343,45.370660208754146,8.101268426893677,100,95,0/1044,0/512,-,-,-
0,8,8,60.37888888888889,157.60777777777778,200.57777777777778,13.703969652887647,35.77164541236183,45.52438493475052,8.065874388833947,100,95,0/1044,0/512,-,-,-
0,8,9,58.6,157.47,200.15555555555557,13.374959623921859,35.941209760733365,45.68383061534478,8.200501824518934,100,95,0/1044,0/512,-,-,-
0,8,10,58.068888888888885,156.5988888888889,201.53333333333333,13.254516379634845,35.74448517143155,46.00099844893361,8.483330233418169,100,95,0/1044,0/512,-,-,-
0,8,11,57.12444444444444,156.94,201.51111111111112,13.058569373666508,35.876267987102224,46.06516263923127,8.308172604202193,100,95,0/1044,0/512,-,-,-
0,8,12,55.35777777777778,157.46555555555557,201.58777777777777,12.690269994905755,36.09755476311768,46.21217524197656,8.318237854254201,100,95,0/1044,0/512,-,-,-
0,loc0,-,51.76591946042452,132.99107319976196,171.97044237254514,13.785769934653608,35.4168216773631,45.797408387983296,8.065583858242785,100,95,-,-,120.90603148227966,451.8138554843372,0.26760142482277427
0,loc1,-,45.41341003769094,133.8321761555247,175.781987700853,12.151940499325583,35.8114627416754,47.036596758999025,10.96714313269255,100,95,-,-,122.71425109563972,458.5709929493473,0.26760142482277427
0,loc2,-,63.1975798452688,153.6591946042452,195.5629835350129,14.557425945450909,35.39506341485939,45.047510639689705,9.038420605388044,100,95,-,-,181.7031415929741,679.0066297790139,0.26760142482277427
0,loc3,-,52.92362626463003,157.12993453679826,199.03451696092046,12.29012715951262,36.48931511924326,46.22055772124412,8.830117782479254,100,95,-,-,183.60261427829565,686.1047709289704,0.26760142482277427
4,0,2,50.47555555555556,130.6988888888889,170.83333333333334,12.905396661058624,33.41659117380613,43.678012165135236,8.080815503425903,95,90,0/1044,0/512,-,-,-
4,0,3,48.90777777777778,130.11,169.85777777777778,12.616819751073288,33.56469037033262,43.818489878594086,8.775416773690452,95,90,0/1044,0/512,-,-,-
4,0,4,48.27,130.62333333333333,168.85666666666665,12.492595255212079,33.80618260244429,43.70122214234364,8.679426202367035,95,90,0/1044,0/512,-,-,-
4,0,5,48.03888888888889,130.29777777777778,169.71333333333334,12.422065795144377,33.69286022123258,43.885073983623045,9.01716852163582,95,90,0/1044,0/512,-,-,-
4,0,6,46.62222222222222,130.72222222222223,171.38777777777779,12.032154566222411,33.736486766350495,44.231358667427095,9.253541570221762,95,90,0/1044,0/512,-,-,-
4,0,7,45.973333333333336,130.44222222222223,171.69555555555556,11.885860197893395,33.724289818065756,44.38984998404086,9.603139341473263,95,90,0/1044,0/512,-,-,-
4,0,8,47.44,130.39777777777778,171.68,12.21568764583585,33.577118951189895,44.20719340297426,9.731169735189335,95,90,0/1044,0/512,-,-,-
4,0,9,46.214444444444446,130.27444444444444,171.95444444444445,11.936804645422978,33.648799900509886,44.41439545406714,9.865975867460469,95,90,0/1044,0/512,-,-,-
4,0,10,45.532222222222224,130.94,173.2811111111111,11.716543087509294,33.694031984446184,44.58942492804453,9.723332307146839,95,90,0/1044,0/512,-,-,-
4,0,11,46.425555555555555,131.57666666666665,174.15444444444444,11.864889679782674,33.626794892424776,44.50831542779256,9.890375997513953,95,90,0/1044,0/512,-,-,-
4,0,12,46.04555555555555,131.56444444444443,174.12555555555556,11.781862636703078,33.66392681370474,44.554210549592185,9.993961039353234,95,90,0/1044,0/512,-,-,-
4,1,2,51.15111111111111,136.48555555555555,174.44666666666666,12.714200230149599,33.92506329113924,43.36073647871116,7.618030544921179,95,90,0/1044,0/512,-,-,-
4,1,3,49.382222222222225,135.53555555555556,174.33666666666667,12.371176108545784,33.95420763371055,43.67461625774366,8.362379628622474,95,90,0/1044,0/512,-,-,-
4,1,4,48.986666666666665,135.0288888888889,175.19333333333333,12.273638365791491,33.83156813738834,43.89479349682017,9.159770997720445,95,90,0/1044,0/512,-,-,-
4,1,5,49.02333333333333,134.95,175.4088888888889,12.276901101890898,33.79549473788352,43.92760416022557,9.366918971709067,95,90,0/1044,0/512,-,-,-
4,1,6,48.86888888888889,135.2277777777778,176.40333333333334,12.200277392510403,33.76005547850208,44.03966712898752,9.364756132973833,95,90,0/1044,0/512,-,-,-
4,1,7,48.406666666666666,134.8388888888889,177.0911111111111,12.090359941166131,33.678226843414954,44.23141321541891,9.584173832379745,95,90,0/1044,0/512,-,-,-
4,1,8,47.81333333333333,135.1211111111111,177.29,11.945885589848306,33.75923035638275,44.294884053768946,9.475800070203155,95,90,0/1044,0/512,-,-,-
4,1,9,47.15,135.27666666666667,177.23333333333332,11.798643162987267,33.851137185119285,44.350219651893454,9.69819330058083,95,90,0/1044,0/512,-,-,-
4,1,10,46.65555555555556,135.60444444444445,177.54444444444445,11.670228272147833,33.919536538366515,44.41023518948564,9.303045944379916,95,90,0/1044,0/512,-,-,-
4,1,11,46.85333333333333,135.9,177.87555555555556,11.692906835589678,33.915752112051166,44.391341052359145,9.545559172705548,95,90,0/1044,0/512,-,-,-
4,1,12,45.70333333333333,136.62333333333333,178.19222222222223,11.409388319921595,34.10667340592418,44.48393827415423,9.318774220136719,95,90,0/1044,0/512,-,-,-
4,2,0,54.032222222222224,139.92666666666668,178.24,13.065326483152674,33.835135933894364,43.09953758295296,7.336445558796079,95,90,0/1044,0/512,-,-,-
4,2,1,52.92111111111111,139.18444444444444,179.0611111111111,12.832240682532555,33.74925909295016,43.41850022451729,8.126008967137524,95,90,0/1044,0/512,-,-,-
4,2,2,52.791111111111114,139.16666666666666,179.35666666666665,12.795623954539879,33.73151835970112,43.472857685758996,8.53286943334034,95,90,0/1044,0/512,-,-,-
4,2,3,51.257777777777775,139.17,178.84333333333333,12.492718388176108,33.91898153720242,43.58830007462148,8.577286734904533,95,90,0/1044,0/512,-,-,-
